text,label
"Fitur standar pabrik sih menurutku.","Netral"
"Gak nyangka Scanner-nya bakal alay gini.","Negatif"
"sumpah Kulkas-nya harum.","Positif"
"Musik mahal jujur, kecewa.","Negatif"
"Meja cukup responsif sih menurutku.","Netral"
"Tas usang pokoknya, kecewa.","Negatif"
"pasti Resepsionis-nya aman.","Positif"
"Buat Bantal-nya cukup lengkap, gak lebih.","Netral"
"beneran TV-nya instagramable.","Positif"
"Gak nyangka Parkir-nya bakal parah gini.","Negatif"
"Sikat gigi pengap rupanya, kecewa.","Negatif"
"Tempat biasa saja sih menurutku.","Netral"
"Sabun cukup baik sih menurutku.","Netral"
"jujur Sinyal-nya modern.","Positif"
"Buat Antrian-nya terlalu biasa, gak lebih.","Netral"
"Hotel tidak layak tentu, kecewa.","Negatif"
"Admin terlalu biasa sih menurutku.","Netral"
"jelas Tempat-nya modern.","Positif"
"Remote di sini mudah digunakan beneran!","Positif"
"Bahan seperti biasa sih menurutku.","Netral"
"Koneksi di sini keren banget yakin!","Positif"
"Gak nyangka Resepsionis-nya bakal seram gini.","Negatif"
"TV di sini luas beneran!","Positif"
"Wifi sesuai harga sih menurutku.","Netral"
"tentu Sprei-nya tertata.","Positif"
"Staff perlu ditingkatkan sih menurutku.","Netral"
"Buat Staff-nya bisa dimaklumi, gak lebih.","Netral"
"Gak nyangka Resepsionis-nya bakal usang gini.","Negatif"
"pokoknya HP-nya terawat.","Positif"
"Tombol susah sungguh, kecewa.","Negatif"
"beneran Selimut-nya inovatif.","Positif"
"Koki kusam benar-benar, kecewa.","Negatif"
"Remote di sini bikin nagih nyata!","Positif"
"Gak nyangka Interface-nya bakal alay gini.","Negatif"
"sekali Tablet-nya recommended.","Positif"
"Game sesuai harga sih menurutku.","Netral"
"tadinya Spa-nya terbaik.","Positif"
"jujur Mouse-nya bersih.","Positif"
"Buat Tangga-nya cukup panas, gak lebih.","Netral"
"Pintu di sini bikin nagih jelas!","Positif"
"Buat Tempat-nya cukup luas, gak lebih.","Netral"
"Handuk di sini kreatif jelas!","Positif"
"Kuota alay banget, kecewa.","Negatif"
"Tempat merugikan pokoknya, kecewa.","Negatif"
"Gak nyangka Supir-nya bakal parah gini.","Negatif"
"ternyata Lampu-nya eksklusif.","Positif"
"Sikat gigi perlu ditingkatkan sih menurutku.","Netral"
"Kursi standar sih menurutku.","Netral"
"Baju cukup sih menurutku.","Netral"
"Jendela perlu ditingkatkan sih menurutku.","Netral"
"Buat Film-nya not bad, gak lebih.","Netral"
"Buat TV-nya lumayan, gak lebih.","Netral"
"pastinya Kamar-nya berkelas.","Positif"
"Wifi di sini recommended nyata!","Positif"
"Buat Bantal-nya lumayan, gak lebih.","Netral"
"sungguh Desain-nya harum.","Positif"
"Sprei di sini mantap memang!","Positif"
"Scanner di sini inovatif serius!","Positif"
"Sinyal di sini eksklusif ternyata!","Positif"
"Security biasa saja sih menurutku.","Netral"
"Buat Desain-nya cukup baik, gak lebih.","Netral"
"Gak nyangka Jendela-nya bakal mahal gini.","Negatif"
"Buat Gas-nya masih oke, gak lebih.","Netral"
"Ukuran berkarat pasti, kecewa.","Negatif"
"Buat Kamar-nya biasa saja, gak lebih.","Netral"
"Tas panas tadinya, kecewa.","Negatif"
"Buat Resepsionis-nya cukup tenang, gak lebih.","Netral"
"Buat Meja-nya cukup baik, gak lebih.","Netral"
"Buat Parkir-nya perlu ditingkatkan, gak lebih.","Netral"
"Buat Satpam-nya sesuai harga, gak lebih.","Netral"
"tadinya Pelayan-nya tenang.","Positif"
"Buat Kualitas-nya cukup ramah, gak lebih.","Netral"
"Dinding norak serius, kecewa.","Negatif"
"Buat Harga-nya standar, gak lebih.","Netral"
"Buat Sampo-nya cukup nyaman, gak lebih.","Netral"
"Spa sangat mengecewakan tentu, kecewa.","Negatif"
"Makanan tidak sesuai nyata, kecewa.","Negatif"
"Gak nyangka Keyboard-nya bakal seram gini.","Negatif"
"Shower di sini lega beneran!","Positif"
"Gak nyangka Lobby-nya bakal lebay gini.","Negatif"
"Gak nyangka Interface-nya bakal bau gini.","Negatif"
"Desain berantakan pastinya, kecewa.","Negatif"
"Lemari menjijikkan rupanya, kecewa.","Negatif"
"Buat Satpam-nya bisa dimaklumi, gak lebih.","Netral"
"Admin mahal sekali, kecewa.","Negatif"
"Gak nyangka Lemari-nya bakal lelet gini.","Negatif"
"Bensin aneh akhirnya, kecewa.","Negatif"
"tentu Kamar-nya berkelas.","Positif"
"Harga di sini higienis rupanya!","Positif"
"HP di sini keren banget pasti!","Positif"
"ternyata Keyboard-nya sangat memuaskan.","Positif"
"Kamar mandi sangat mengecewakan beneran, kecewa.","Negatif"
"Printer di sini eksklusif memang!","Positif"
"Kursi cukup ramah sih menurutku.","Netral"
"Gak nyangka Kualitas-nya bakal aneh gini.","Negatif"
"Gak nyangka Makanan-nya bakal jelek gini.","Negatif"
"sumpah Game-nya patut dicoba.","Positif"
"Sabun di sini luas benar-benar!","Positif"
"banget Game-nya sangat memuaskan.","Positif"
"Buat Security-nya cukup tenang, gak lebih.","Netral"
"Buat Laptop-nya masih oke, gak lebih.","Netral"
"Kasir bikin emosi benar-benar, kecewa.","Negatif"
"Buku panas rupanya, kecewa.","Negatif"
"rupanya Air-nya nyaman.","Positif"
"Gak nyangka Film-nya bakal kotor gini.","Negatif"
"Scanner alay sumpah, kecewa.","Negatif"
"Parkiran cukup membantu sih menurutku.","Netral"
"Security ribet sungguh, kecewa.","Negatif"
"Jendela perlu ditingkatkan sih menurutku.","Netral"
"Odol kotor nyata, kecewa.","Negatif"
"Sepatu sesuai harga sih menurutku.","Netral"
"pasti Atap-nya tertata.","Positif"
"Buat Suasana-nya perlu ditingkatkan, gak lebih.","Netral"
"sumpah Tempat-nya mewah.","Positif"
"Atap cukup panas sih menurutku.","Netral"
"Bahan di sini lega ternyata!","Positif"
"HP cukup membantu sih menurutku.","Netral"
"Antrian cukup tenang sih menurutku.","Netral"
"Tangga di sini terawat rupanya!","Positif"
"Buat Pelayan-nya biasa saja, gak lebih.","Netral"
"Meja cukup luas sih menurutku.","Netral"
"Buat Shower-nya not bad, gak lebih.","Netral"
"Buat Loading-nya sesuai harga, gak lebih.","Netral"
"Kipas parah akhirnya, kecewa.","Negatif"
"Guling sesuai harga sih menurutku.","Netral"
"Buat Sinyal-nya tidak ada yang spesial, gak lebih.","Netral"
"Buat Kamera-nya bisa dimaklumi, gak lebih.","Netral"
"Gak nyangka Parkir-nya bakal merugikan gini.","Negatif"
"beneran Sinyal-nya nyaman.","Positif"
"Sprei angker banget, kecewa.","Negatif"
"akhirnya Sampo-nya tenang.","Positif"
"Fitur aneh akhirnya, kecewa.","Negatif"
"Buat Atap-nya standar pabrik, gak lebih.","Netral"
"Pelayan di sini nyaman pasti!","Positif"
"Mouse di sini responsif pastinya!","Positif"
"Admin di sini terbaik serius!","Positif"
"jelas Pulsa-nya indah.","Positif"
"Taman berantakan jelas, kecewa.","Negatif"
"Staff di sini canggih rupanya!","Positif"
"Aplikasi berdebu pasti, kecewa.","Negatif"
"banget Wifi-nya luas.","Positif"
"Scanner di sini rapi memang!","Positif"
"jelas Interface-nya bikin nagih.","Positif"
"sekali Sprei-nya recommended.","Positif"
"Resepsionis sedang-sedang saja sih menurutku.","Netral"
"Buku bikin emosi jujur, kecewa.","Negatif"
"Tangga tidak sesuai asli, kecewa.","Negatif"
"TV standar pabrik sih menurutku.","Netral"
"Kipas di sini kreatif jujur!","Positif"
"Parkiran di sini inovatif awalnya!","Positif"
"Kuota cukup tenang sih menurutku.","Netral"
"pastinya Suasana-nya eksklusif.","Positif"
"Buat Headset-nya cukup responsif, gak lebih.","Netral"
"pastinya Security-nya luar biasa.","Positif"
"Bahan di sini recommended pasti!","Positif"
"awalnya Baterai-nya modern.","Positif"
"Spa cukup sih menurutku.","Netral"
"Lift cukup bersih sih menurutku.","Netral"
"sumpah Kamar mandi-nya canggih.","Positif"
"jujur Koneksi-nya bersih.","Positif"
"Gak nyangka Lampu-nya bakal kusam gini.","Negatif"
"tentu Bantal-nya luar biasa.","Positif"
"Buat Admin-nya cukup dingin, gak lebih.","Netral"
"Bantal di sini worth it sungguh!","Positif"
"Buat Headset-nya terlalu biasa, gak lebih.","Netral"
"tentu Atap-nya sangat memuaskan.","Positif"
"Buat Fitur-nya bisa dimaklumi, gak lebih.","Netral"
"Gak nyangka Bensin-nya bakal mahal gini.","Negatif"
"Gak nyangka Kamar mandi-nya bakal susah gini.","Negatif"
"tentu Air-nya sangat membantu.","Positif"
"benar-benar Keyboard-nya mantap.","Positif"
"Gak nyangka Kamar-nya bakal gagal gini.","Negatif"
"Kasir cukup aman sih menurutku.","Netral"
"Kasur di sini recommended nyata!","Positif"
"Tablet di sini sangat membantu serius!","Positif"
"Gak nyangka Atap-nya bakal aneh gini.","Negatif"
"Buat Sikat gigi-nya cukup bersih, gak lebih.","Netral"
"Scanner di sini mewah pastinya!","Positif"
"Lemari berkarat jujur, kecewa.","Negatif"
"Gak nyangka Aplikasi-nya bakal mahal gini.","Negatif"
"Gak nyangka Kasir-nya bakal merugikan gini.","Negatif"
"Gak nyangka Spa-nya bakal berkarat gini.","Negatif"
"Website di sini tenang tentu!","Positif"
"Ukuran cukup sih menurutku.","Netral"
"benar-benar Resepsionis-nya steril.","Positif"
"yakin Film-nya fotogenik.","Positif"
"Dinding berkarat akhirnya, kecewa.","Negatif"
"Buat Pintu-nya cukup aman, gak lebih.","Netral"
"Parkiran hancur pasti, kecewa.","Negatif"
"Buat Pulsa-nya normal, gak lebih.","Netral"
"Gak nyangka Security-nya bakal kotor gini.","Negatif"
"ternyata Tangga-nya rapi.","Positif"
"dijamin Tas-nya nyaman.","Positif"
"Gak nyangka Kualitas-nya bakal gelap gini.","Negatif"
"awalnya Makanan-nya higienis.","Positif"
"Scanner di sini estetik rupanya!","Positif"
"Website cukup lengkap sih menurutku.","Netral"
"Desain di sini berkelas pokoknya!","Positif"
"dijamin Antrian-nya luar biasa.","Positif"
"Antrian normal sih menurutku.","Netral"
"Meja seperti biasa sih menurutku.","Netral"
"akhirnya Suasana-nya cepat.","Positif"
"tentu Guling-nya mantap.","Positif"
"Pulsa biasa saja sih menurutku.","Netral"
"Laptop cukup bersih sih menurutku.","Netral"
"asli Tangga-nya tenang.","Positif"
"Admin cukup cepat sih menurutku.","Netral"
"Buat Pengiriman-nya sedang-sedang saja, gak lebih.","Netral"
"asli Admin-nya terawat.","Positif"
"Gak nyangka Lampu-nya bakal tidak layak gini.","Negatif"
"Security di sini eksklusif sungguh!","Positif"
"Gym kampungan tentu, kecewa.","Negatif"
"Buat Parkir-nya average, gak lebih.","Netral"
"Toilet alay ternyata, kecewa.","Negatif"
"Antrian berkarat tentu, kecewa.","Negatif"
"Lantai standar sih menurutku.","Netral"
"Interface cukup panas sih menurutku.","Netral"
"Pelayan kasar pasti, kecewa.","Negatif"
"banget Aplikasi-nya premium.","Positif"
"Gak nyangka Lampu-nya bakal berantakan gini.","Negatif"
"Gak nyangka Air-nya bakal palsu gini.","Negatif"
"Buat Scanner-nya normal, gak lebih.","Netral"
"Laptop di sini cepat memang!","Positif"
"Gak nyangka Antrian-nya bakal seram gini.","Negatif"
"memang Jendela-nya instagramable.","Positif"
"Tablet di sini premium nyata!","Positif"
"Printer mahal tentu, kecewa.","Negatif"
"Pelayan berantakan awalnya, kecewa.","Negatif"
"Kualitas di sini luar biasa benar-benar!","Positif"
"banget Sepatu-nya keren banget.","Positif"
"Gak nyangka Toilet-nya bakal berdebu gini.","Negatif"
"Gak nyangka Satpam-nya bakal buruk sekali gini.","Negatif"
"sungguh Gas-nya juara.","Positif"
"Gak nyangka Kamar mandi-nya bakal berisik gini.","Negatif"
"Lantai sesuai deskripsi sih menurutku.","Netral"
"rupanya Pelayan-nya luas.","Positif"
"Sampo cukup bersih sih menurutku.","Netral"
"asli Interface-nya bersih.","Positif"
"Gak nyangka Lemari-nya bakal membingungkan gini.","Negatif"
"Pelayan cukup lengkap sih menurutku.","Netral"
"Buat Resepsionis-nya average, gak lebih.","Netral"
"Mouse cukup nyaman sih menurutku.","Netral"
"Harga di sini recommended sumpah!","Positif"
"Kamar mandi berisik akhirnya, kecewa.","Negatif"
"jelas Antrian-nya bersih.","Positif"
"Gak nyangka Tiket-nya bakal panas gini.","Negatif"
"Buat AC-nya cukup bersih, gak lebih.","Netral"
"Buat Printer-nya cukup memadai, gak lebih.","Netral"
"Wastafel cukup ramah sih menurutku.","Netral"
"rupanya Kursi-nya bersih.","Positif"
"Tangga panas yakin, kecewa.","Negatif"
"serius Sepatu-nya rapi.","Positif"
"pastinya Buku-nya keren banget.","Positif"
"sekali Film-nya luar biasa.","Positif"
"Buat Kursi-nya seperti biasa, gak lebih.","Netral"
"Buat Kamar mandi-nya cukup luas, gak lebih.","Netral"
"Buat Harga-nya cukup ramah, gak lebih.","Netral"
"Minuman di sini terawat pokoknya!","Positif"
"Aplikasi di sini aman jelas!","Positif"
"sekali Pulsa-nya mewah.","Positif"
"Sinyal berantakan sungguh, kecewa.","Negatif"
"Gak nyangka Pintu-nya bakal kampungan gini.","Negatif"
"memang Koki-nya tenang.","Positif"
"Bahan biasa saja sih menurutku.","Netral"
"Suasana lebay sungguh, kecewa.","Negatif"
"Gak nyangka Koki-nya bakal buruk sekali gini.","Negatif"
"memang Game-nya lega.","Positif"
"Parkir norak serius, kecewa.","Negatif"
"Buat Lantai-nya average, gak lebih.","Netral"
"Gak nyangka Shower-nya bakal merugikan gini.","Negatif"
"Gak nyangka Tempat-nya bakal jadul gini.","Negatif"
"Staff cukup aman sih menurutku.","Netral"
"Gak nyangka Tablet-nya bakal susah gini.","Negatif"
"TV di sini bersih asli!","Positif"
"tentu Bensin-nya recommended.","Positif"
"Buat Kuota-nya cukup terang, gak lebih.","Netral"
"Gak nyangka Satpam-nya bakal palsu gini.","Negatif"
"Celana di sini indah asli!","Positif"
"Guling seperti biasa sih menurutku.","Netral"
"Buat Toilet-nya cukup memadai, gak lebih.","Netral"
"Buat Koneksi-nya standar pabrik, gak lebih.","Netral"
"Buat Listrik-nya cukup nyaman, gak lebih.","Netral"
"Tombol kuno akhirnya, kecewa.","Negatif"
"Pulsa jadul akhirnya, kecewa.","Negatif"
"Buat Jendela-nya cukup luas, gak lebih.","Netral"
"Buat Pelayan-nya lumayan, gak lebih.","Netral"
"ternyata AC-nya unik.","Positif"
"dijamin Tombol-nya responsif.","Positif"
"jujur Kolam-nya unik.","Positif"
"Buat Shower-nya sesuai deskripsi, gak lebih.","Netral"
"Handuk di sini aman tadinya!","Positif"
"Pelayan di sini ramah awalnya!","Positif"
"Buat Sepatu-nya biasa saja, gak lebih.","Netral"
"Lemari ribet sungguh, kecewa.","Negatif"
"Gak nyangka Meja-nya bakal tidak layak gini.","Negatif"
"Sabun biasa saja sih menurutku.","Netral"
"Buat Tablet-nya cukup baik, gak lebih.","Netral"
"Pulsa menjijikkan beneran, kecewa.","Negatif"
"Celana di sini sangat membantu akhirnya!","Positif"
"Gak nyangka Resepsionis-nya bakal kampungan gini.","Negatif"
"Baterai gagal serius, kecewa.","Negatif"
"Sinyal cukup dingin sih menurutku.","Netral"
"Kamar mandi cukup ramah sih menurutku.","Netral"
"Admin agak kurang sih menurutku.","Netral"
"Makanan biasa saja sih menurutku.","Netral"
"Buat Meja-nya cukup terang, gak lebih.","Netral"
"Printer berisik sekali, kecewa.","Negatif"
"tentu TV-nya keren banget.","Positif"
"Gak nyangka Scanner-nya bakal ribet gini.","Negatif"
"Musik cukup terang sih menurutku.","Netral"
"Pelayan di sini responsif nyata!","Positif"
"Aplikasi di sini juara dijamin!","Positif"
"Security masih oke sih menurutku.","Netral"
"Staff usang beneran, kecewa.","Negatif"
"Gak nyangka Dinding-nya bakal berdebu gini.","Negatif"
"Buat Loading-nya cukup ramah, gak lebih.","Netral"
"Keyboard palsu pasti, kecewa.","Negatif"
"Pengiriman biasa saja sih menurutku.","Netral"
"Gak nyangka Laptop-nya bakal penipuan gini.","Negatif"
"Buat AC-nya cukup aman, gak lebih.","Netral"
"Gak nyangka Admin-nya bakal bau gini.","Negatif"
"Gak nyangka Wastafel-nya bakal aneh gini.","Negatif"
"Gak nyangka Sinyal-nya bakal kampungan gini.","Negatif"
"Toilet di sini kreatif banget!","Positif"
"Pelayan cukup lengkap sih menurutku.","Netral"
"Hotel gagal tentu, kecewa.","Negatif"
"rupanya Lampu-nya tenang.","Positif"
"Parkiran cukup baik sih menurutku.","Netral"
"Buat Meja-nya cukup ramah, gak lebih.","Netral"
"Buat Security-nya cukup memadai, gak lebih.","Netral"
"Buat Koneksi-nya cukup tenang, gak lebih.","Netral"
"sungguh Listrik-nya estetik.","Positif"
"AC cukup luas sih menurutku.","Netral"
"Harga kotor pasti, kecewa.","Negatif"
"Buat Guling-nya cukup responsif, gak lebih.","Netral"
"Pelayan usang benar-benar, kecewa.","Negatif"
"dijamin Admin-nya estetik.","Positif"
"Buat Wastafel-nya cukup responsif, gak lebih.","Netral"
"Admin jadul ternyata, kecewa.","Negatif"
"Minuman di sini tenang jujur!","Positif"
"Jam tangan parah rupanya, kecewa.","Negatif"
"benar-benar Suasana-nya keren banget.","Positif"
"Gak nyangka Toilet-nya bakal rusak gini.","Negatif"
"Buat Tangga-nya cukup dingin, gak lebih.","Netral"
"Tablet di sini berkelas memang!","Positif"
"Jendela masih oke sih menurutku.","Netral"
"Gak nyangka Handuk-nya bakal kuno gini.","Negatif"
"rupanya Listrik-nya eksklusif.","Positif"
"Atap menjijikkan serius, kecewa.","Negatif"
"Buat Sampo-nya biasa saja, gak lebih.","Netral"
"Toilet di sini bersih pastinya!","Positif"
"Buat Handuk-nya cukup, gak lebih.","Netral"
"serius Musik-nya terawat.","Positif"
"Sprei di sini sangat memuaskan tadinya!","Positif"
"Bantal susah tadinya, kecewa.","Negatif"
"Lobby di sini responsif serius!","Positif"
"Buat Ukuran-nya cukup, gak lebih.","Netral"
"Kursi di sini rapi beneran!","Positif"
"Kamar mandi lebay tentu, kecewa.","Negatif"
"Kasur kusam dijamin, kecewa.","Negatif"
"Buat Headset-nya cukup dingin, gak lebih.","Netral"
"Gak nyangka Headset-nya bakal cacat gini.","Negatif"
"serius Koneksi-nya elegan.","Positif"
"Admin jorok sekali, kecewa.","Negatif"
"Interface cacat akhirnya, kecewa.","Negatif"
"Minuman bisa dimaklumi sih menurutku.","Netral"
"Baju di sini steril ternyata!","Positif"
"Gak nyangka Film-nya bakal ribet gini.","Negatif"
"Minuman cukup sih menurutku.","Netral"
"Pelayanan hancur sekali, kecewa.","Negatif"
"Bantal gelap sungguh, kecewa.","Negatif"
"Loading kampungan sekali, kecewa.","Negatif"
"Gak nyangka Guling-nya bakal jorok gini.","Negatif"
"Buat Pelayan-nya sesuai deskripsi, gak lebih.","Netral"
"Buat Makanan-nya cukup responsif, gak lebih.","Netral"
"Gak nyangka Admin-nya bakal alay gini.","Negatif"
"Mouse di sini inovatif pokoknya!","Positif"
"Harga di sini keren banget nyata!","Positif"
"Gak nyangka Handuk-nya bakal parah gini.","Negatif"
"Buat Lampu-nya normal, gak lebih.","Netral"
"Buat Tablet-nya cukup tenang, gak lebih.","Netral"
"Buat Tangga-nya biasa saja, gak lebih.","Netral"
"Gak nyangka Pengiriman-nya bakal merugikan gini.","Negatif"
"Gak nyangka Kurir-nya bakal jorok gini.","Negatif"
"Wifi cukup memadai sih menurutku.","Netral"
"Lemari di sini cepat akhirnya!","Positif"
"Film terlalu biasa sih menurutku.","Netral"
"Lemari di sini lega sumpah!","Positif"
"Gak nyangka Kuota-nya bakal seram gini.","Negatif"
"pasti Buku-nya juara.","Positif"
"Fitur sesuai harga sih menurutku.","Netral"
"asli Bahan-nya indah.","Positif"
"Buat Mouse-nya not bad, gak lebih.","Netral"
"Buat Dinding-nya cukup ramah, gak lebih.","Netral"
"Suasana berantakan pasti, kecewa.","Negatif"
"Buat Bahan-nya bisa dimaklumi, gak lebih.","Netral"
"Gak nyangka Lobby-nya bakal membosankan gini.","Negatif"
"Kulkas lebay awalnya, kecewa.","Negatif"
"Gak nyangka Sampo-nya bakal mahal gini.","Negatif"
"Gak nyangka Laptop-nya bakal susah gini.","Negatif"
"Sinyal di sini mantap banget!","Positif"
"Gak nyangka Spa-nya bakal kotor gini.","Negatif"
"Celana di sini terbaik akhirnya!","Positif"
"Buat Antrian-nya sesuai harga, gak lebih.","Netral"
"Jendela lumayan sih menurutku.","Netral"
"Lantai sesuai deskripsi sih menurutku.","Netral"
"dijamin Koki-nya worth it.","Positif"
"Gak nyangka Pelayan-nya bakal berdebu gini.","Negatif"
"Desain usang rupanya, kecewa.","Negatif"
"Bensin menjijikkan serius, kecewa.","Negatif"
"pasti Buku-nya bersih.","Positif"
"Antrian alay pastinya, kecewa.","Negatif"
"Lemari lelet banget, kecewa.","Negatif"
"Gak nyangka Tombol-nya bakal gelap gini.","Negatif"
"Gak nyangka Minuman-nya bakal lebay gini.","Negatif"
"Harga di sini nyaman serius!","Positif"
"tadinya Desain-nya oke punya.","Positif"
"Tombol di sini patut dicoba akhirnya!","Positif"
"Tangga di sini unik jelas!","Positif"
"pastinya Kurir-nya lega.","Positif"
"Pulsa standar sih menurutku.","Netral"
"Laptop di sini unik rupanya!","Positif"
"Gak nyangka Kualitas-nya bakal sangat mengecewakan gini.","Negatif"
"Gak nyangka Mouse-nya bakal kampungan gini.","Negatif"
"Buat Kolam-nya sesuai deskripsi, gak lebih.","Netral"
"Buat Lemari-nya lumayan, gak lebih.","Netral"
"benar-benar Listrik-nya sangat memuaskan.","Positif"
"asli Admin-nya estetik.","Positif"
"Jendela di sini sangat membantu pokoknya!","Positif"
"Atap bisa dimaklumi sih menurutku.","Netral"
"Sikat gigi sedang-sedang saja sih menurutku.","Netral"
"Buat Makanan-nya cukup baik, gak lebih.","Netral"
"Buat Film-nya perlu ditingkatkan, gak lebih.","Netral"
"nyata Resepsionis-nya keren banget.","Positif"
"Buat Produk-nya seperti biasa, gak lebih.","Netral"
"Buat Makanan-nya cukup lengkap, gak lebih.","Netral"
"Aplikasi cukup tenang sih menurutku.","Netral"
"Koneksi parah pastinya, kecewa.","Negatif"
"Kolam di sini rapi tadinya!","Positif"
"awalnya Tablet-nya steril.","Positif"
"pasti Pintu-nya steril.","Positif"
"banget Spa-nya responsif.","Positif"
"Gak nyangka Parkiran-nya bakal rusak gini.","Negatif"
"Gak nyangka Admin-nya bakal lebay gini.","Negatif"
"Gak nyangka Pintu-nya bakal usang gini.","Negatif"
"jelas Dinding-nya patut dicoba.","Positif"
"Supir sesuai harga sih menurutku.","Netral"
"Koki ribet tadinya, kecewa.","Negatif"
"Security cukup baik sih menurutku.","Netral"
"Gak nyangka Desain-nya bakal gagal gini.","Negatif"
"sungguh Headset-nya terawat.","Positif"
"Lift di sini bersih banget!","Positif"
"Interface di sini sangat membantu dijamin!","Positif"
"Jam tangan di sini estetik pokoknya!","Positif"
"Gak nyangka Interface-nya bakal alay gini.","Negatif"
"ternyata Jendela-nya tenang.","Positif"
"Kasur agak kurang sih menurutku.","Netral"
"jujur Meja-nya kreatif.","Positif"
"jujur Selimut-nya sangat memuaskan.","Positif"
"Printer cukup tenang sih menurutku.","Netral"
"Buat Tablet-nya seperti biasa, gak lebih.","Netral"
"HP di sini fotogenik pokoknya!","Positif"
"Tangga cukup tenang sih menurutku.","Netral"
"Baterai berkarat serius, kecewa.","Negatif"
"Gak nyangka Wifi-nya bakal kasar gini.","Negatif"
"pasti Tas-nya inovatif.","Positif"
"nyata Bensin-nya mewah.","Positif"
"Buat Wifi-nya sesuai deskripsi, gak lebih.","Netral"
"Shower kuno ternyata, kecewa.","Negatif"
"Gak nyangka Aplikasi-nya bakal merugikan gini.","Negatif"
"Warna di sini kreatif rupanya!","Positif"
"Bantal seperti biasa sih menurutku.","Netral"
"banget Admin-nya kreatif.","Positif"
"Buat Kasur-nya lumayan, gak lebih.","Netral"
"ternyata Bahan-nya eksklusif.","Positif"
"sumpah Suasana-nya indah.","Positif"
"Buat Warna-nya cukup luas, gak lebih.","Netral"
"AC cukup terang sih menurutku.","Netral"
"sumpah Tombol-nya sangat memuaskan.","Positif"
"Shower cukup cepat sih menurutku.","Netral"
"Hotel biasa saja sih menurutku.","Netral"
"Gak nyangka Lift-nya bakal mahal gini.","Negatif"
"Buat Tangga-nya bisa dimaklumi, gak lebih.","Netral"
"Pelayan agak kurang sih menurutku.","Netral"
"Buat Baterai-nya biasa saja, gak lebih.","Netral"
"Printer pengap pasti, kecewa.","Negatif"
"Keyboard sempit sungguh, kecewa.","Negatif"
"akhirnya Bensin-nya canggih.","Positif"
"Gak nyangka Koki-nya bakal bau gini.","Negatif"
"Buat Sprei-nya masih oke, gak lebih.","Netral"
"Buat Harga-nya lumayan, gak lebih.","Netral"
"Gak nyangka Gym-nya bakal gelap gini.","Negatif"
"Buat Hotel-nya standar, gak lebih.","Netral"
"Gak nyangka Resepsionis-nya bakal seram gini.","Negatif"
"Gak nyangka Sampo-nya bakal jorok gini.","Negatif"
"rupanya Loading-nya damai.","Positif"
"Buat HP-nya cukup terang, gak lebih.","Netral"
"Headset di sini tenang tadinya!","Positif"
"Buat Lift-nya cukup luas, gak lebih.","Netral"
"Gak nyangka Wifi-nya bakal sempit gini.","Negatif"
"rupanya Tas-nya bikin nagih.","Positif"
"Parkiran tidak layak pasti, kecewa.","Negatif"
"Sampo di sini aman yakin!","Positif"
"Fitur parah akhirnya, kecewa.","Negatif"
"pastinya Monitor-nya premium.","Positif"
"Buat AC-nya cukup luas, gak lebih.","Netral"
"Gak nyangka Gym-nya bakal panas gini.","Negatif"
"serius Tempat-nya sangat memuaskan.","Positif"
"Koneksi aneh rupanya, kecewa.","Negatif"
"Kamar cukup baik sih menurutku.","Netral"
"Kamar seperti biasa sih menurutku.","Netral"
"Kuota agak kurang sih menurutku.","Netral"
"Gak nyangka Ukuran-nya bakal kotor gini.","Negatif"
"pastinya Scanner-nya inovatif.","Positif"
"Kuota di sini modern pastinya!","Positif"
"Kursi di sini aman sekali!","Positif"
"Jendela angker yakin, kecewa.","Negatif"
"Sikat gigi not bad sih menurutku.","Netral"
"Gak nyangka Tablet-nya bakal susah gini.","Negatif"
"Sinyal kuno awalnya, kecewa.","Negatif"
"Odol pengap asli, kecewa.","Negatif"
"Baterai kampungan beneran, kecewa.","Negatif"
"HP di sini mantap yakin!","Positif"
"jujur Tombol-nya higienis.","Positif"
"Buat Staff-nya biasa saja, gak lebih.","Netral"
"banget Resepsionis-nya juara.","Positif"
"nyata Lemari-nya sangat memuaskan.","Positif"
"Suasana aneh pastinya, kecewa.","Negatif"
"Buat Sampo-nya terlalu biasa, gak lebih.","Netral"
"Gak nyangka Kualitas-nya bakal membingungkan gini.","Negatif"
"Tiket seperti biasa sih menurutku.","Netral"
"Tas di sini luar biasa rupanya!","Positif"
"Produk ribet tadinya, kecewa.","Negatif"
"Tiket cukup membantu sih menurutku.","Netral"
"Buat Desain-nya cukup bersih, gak lebih.","Netral"
"Shower di sini bikin nagih sungguh!","Positif"
"pokoknya Jendela-nya patut dicoba.","Positif"
"Gak nyangka Ukuran-nya bakal merugikan gini.","Negatif"
"Gas cukup aman sih menurutku.","Netral"
"Game sesuai deskripsi sih menurutku.","Netral"
"rupanya Jam tangan-nya aman.","Positif"
"Wifi seperti biasa sih menurutku.","Netral"
"Listrik tidak sesuai banget, kecewa.","Negatif"
"Buat Lift-nya masih oke, gak lebih.","Netral"
"Jendela lambat pasti, kecewa.","Negatif"
"Wastafel usang benar-benar, kecewa.","Negatif"
"Pengiriman bikin emosi pasti, kecewa.","Negatif"
"Tombol di sini lega memang!","Positif"
"Suasana perlu ditingkatkan sih menurutku.","Netral"
